SOURCE TYPE,Source,EDGE TYPE,TARGET TYPE,Target,AMOUNT,Weight,Institution
DONOR,"39",Donation,BOARD MEMBER,"1078","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1079","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1080","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1081","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1082","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1083","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1084","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1085","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1086","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1087","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1088","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1089","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1090","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1091","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1092","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1093","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1094","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1095","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1096","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1097","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1098","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1099","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1100","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1101","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1102","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1103","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1104","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1105","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1106","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1107","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1108","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1109","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1110","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1111","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1112","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1113","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1114","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1115","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1116","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1117","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1118","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1119","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1120","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1121","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1122","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1123","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1124","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1125","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1126","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1127","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1128","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1129","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1130","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1131","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1132","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1133","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1134","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1135","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1136","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1137","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1138","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1139","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1140","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1141","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1142","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1143","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1144","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1145","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1146","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1147","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1148","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1149","15,000-24,999",1,MoMA
DONOR,"39",Donation,BOARD MEMBER,"1150","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1053","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1054","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1055","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1056","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1057","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1058","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1059","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1060","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1061","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1062","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1063","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1064","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1065","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1066","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1067","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1068","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1069","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1070","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1071","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1072","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1073","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1074","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1075","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1076","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1077","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1078","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1079","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1080","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1081","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1082","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1083","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1084","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1085","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1086","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1087","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1088","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1089","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1090","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1091","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1092","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1093","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1094","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1095","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1096","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1097","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1098","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1099","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1100","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1101","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1102","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1103","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1104","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1105","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1106","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1107","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1108","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1109","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1110","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1111","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1112","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1113","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1114","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1115","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1116","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1117","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1118","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1119","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1120","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1121","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1122","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1123","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1124","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1125","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1126","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1127","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1128","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1129","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1130","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1131","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1132","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1133","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1134","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1135","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1136","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1137","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1138","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1139","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1140","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1141","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1142","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1143","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1144","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1145","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1146","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1147","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1148","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1149","15,000-24,999",1,MoMA
DONOR,"40",Donation,BOARD MEMBER,"1150","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1053","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1054","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1055","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1056","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1057","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1058","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1059","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1060","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1061","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1062","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1063","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1064","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1065","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1066","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1067","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1068","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1069","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1070","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1071","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1072","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1073","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1074","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1075","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1076","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1077","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1078","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1079","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1080","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1081","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1082","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1083","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1084","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1085","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1086","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1087","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1088","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1089","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1090","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1091","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1092","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1093","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1094","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1095","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1096","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1097","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1098","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1099","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1100","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1101","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1102","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1103","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1104","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1105","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1106","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1107","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1108","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1109","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1110","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1111","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1112","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1113","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1114","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1115","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1116","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1117","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1118","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1119","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1120","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1121","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1122","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1123","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1124","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1125","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1126","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1127","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1128","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1129","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1130","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1131","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1132","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1133","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1134","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1135","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1136","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1137","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1138","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1139","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1140","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1141","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1142","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1143","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1144","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1145","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1146","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1147","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1148","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1149","15,000-24,999",1,MoMA
DONOR,"41",Donation,BOARD MEMBER,"1150","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1053","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1054","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1055","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1056","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1057","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1058","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1059","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1060","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1061","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1062","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1063","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1064","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1065","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1066","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1067","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1068","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1069","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1070","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1071","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1072","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1073","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1074","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1075","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1076","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1077","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1078","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1079","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1080","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1081","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1082","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1083","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1084","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1085","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1086","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1087","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1088","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1089","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1090","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1091","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1092","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1093","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1094","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1095","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1096","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1097","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1098","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1099","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1100","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1101","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1102","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1103","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1104","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1105","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1106","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1107","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1108","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1109","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1110","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1111","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1112","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1113","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1114","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1115","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1116","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1117","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1118","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1119","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1120","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1121","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1122","15,000-24,999",1,MoMA
DONOR,"42",Donation,BOARD MEMBER,"1123","15,000-24,999",1,MoMA
