SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,246,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,479,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,619,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,456,"Mercedes T. Bass",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,470,"Mercedes T. Bass",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,32,"Ann Ziff",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,91,"Ann Ziff",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,527,"Ann Ziff",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,246,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,479,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,619,"Marina Kellen French",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,515,"Mrs. Julio Mario Santo Domingo",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,952,"Linda E. Johnson",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,971,"Linda E. Johnson",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,67,"Richard Gilder",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,401,"J. Christopher Flowers",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,1306,"Nancy A. Marks",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,989,"Nanette L. Laitman",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,1145,"Aso O. Tavitian",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,1211,"Sue Ann Weinberg",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,296,"Agnes Gund",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,3,"metropolitan opera",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,460,"Ronald O. Perelman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,735,"Jeanne Donovan Fisher",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,483,"Frederick J. Iseman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1144,"Stephen A. Schwarzman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1202,"Stephen A. Schwarzman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,381,"David Teiger",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,457,"Clarissa Alcock Bronfman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1029,"Charles M. Diker",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,132,"Joel S. Ehrenkranz",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,375,"Peter Norton",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1163,"Lewis B. Cullman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,33,"Anna Deavere Smith",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1041,"Jon W. Rotenstreich",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,514,"Suki Sandler",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1253,"Michele Coleman Mayes",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,856,"Douglas Durst",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1167,"James H. Duffy",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1171,"Barbara Goldsmith",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,180,"Judith-Ann Corrente",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,837,"Elaine L. Rosenberg",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,995,"Barbara Karp Shuster",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,604,"Elihu Rose",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,665,"Elihu Rose",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1041,"Jon W. Rotenstreich",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,998,"William S. Taubman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,596,"Gerald J. Grossman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1253,"Michele Coleman Mayes",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1142,"Charles M. Royce",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1203,"Robert B. Silvers",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,767,"Nora Ann Wallace",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,188,"Susan S. Braddock",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,81,"Tom Brokaw",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,833,"Herbert Kasper",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,503,"Jessye Norman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1192,"Jessye Norman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,375,"Peter Norton",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,381,"David Teiger",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,436,"Pamela Thomas-Graham",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,364,"Sheikha Hoor Al-Qasimi",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,457,"Clarissa Alcock Bronfman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,365,"Richard Chang",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,370,"Adriana Cisneros de Griffin",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,367,"Dana Farouki",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,371,"Susan Hayden",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,372,"Adam Kimmel",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,373,"Sydie Lansing",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,374,"Jennifer McSweeney",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,725,"Beth Rudin DeWoody",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,377,"Cindy Sherman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,379,"Julia Stoschek",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,380,"Beth Swofford",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,381,"David Teiger",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,735,"Jeanne Donovan Fisher",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,483,"Frederick J. Iseman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,381,"David Teiger",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,457,"Clarissa Alcock Bronfman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,375,"Peter Norton",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,65,"Richard D. Parsons",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1163,"Lewis B. Cullman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,33,"Anna Deavere Smith",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1253,"Michele Coleman Mayes",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1167,"James H. Duffy",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1171,"Barbara Goldsmith",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,180,"Judith-Ann Corrente",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,837,"Elaine L. Rosenberg",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1220,"Timothy Barakett",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,604,"Elihu Rose",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,665,"Elihu Rose",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1041,"Jon W. Rotenstreich",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,596,"Gerald J. Grossman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,212,"Jeanette Lerman-Neubauer",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1253,"Michele Coleman Mayes",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,513,"Sana H. Sabbagh",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1203,"Robert B. Silvers",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,102,"Christina Baker",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,81,"Tom Brokaw",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,833,"Herbert Kasper",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,867,"Stephanie Kramer",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,236,"Leon D. Black",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1225,"Andreas C. Dracopoulos",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1226,"Vartan Gregorian",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1239,"Vartan Gregorian",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1186,"Robert B. Menschel",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,381,"David Teiger",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,457,"Clarissa Alcock Bronfman",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,369,"Wendy Fisher",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,372,"Adam Kimmel",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,374,"Jennifer McSweeney",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1186,"Robert B. Menschel",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,1235,"Richard E. Salomon",Board Member Donation,INSTITUTION,5,"museum of modern art",5
BOARD MEMBER,63,"Peter J. Solomon",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,117,"Gary W. Parr",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,383,"Gary W. Parr",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1149,"John P. Birkelund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1157,"John P. Birkelund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1161,"Joan Hardy Clark",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1139,"Barbara G. Fleischman",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1169,"Barbara G. Fleischman",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1031,"Martha J. Fleischman",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1140,"Emily T. Frick",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,296,"Agnes Gund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,350,"Werner H. Kramarsky",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,293,"David Rockefeller",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1302,"Robert Wechsler",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1341,"Joan K. Davidson",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1005,"Nancy Marks",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,196,"Marina Kellen French",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,246,"Marina Kellen French",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,479,"Marina Kellen French",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,619,"Marina Kellen French",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,117,"Gary W. Parr",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,383,"Gary W. Parr",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,296,"Agnes Gund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1149,"John P. Birkelund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1157,"John P. Birkelund",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,856,"Douglas Durst",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1139,"Barbara G. Fleischman",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1169,"Barbara G. Fleischman",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1031,"Martha J. Fleischman",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,293,"David Rockefeller",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1341,"Joan K. Davidson",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,1005,"Nancy Marks",Board Member Donation,INSTITUTION,12,"morgan museum and library",5
BOARD MEMBER,296,"Agnes Gund",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,295,"Robert B. Menschel",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,353,"Robert B. Menschel",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,725,"Beth Rudin DeWoody",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,1139,"Barbara G. Fleischman",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,1031,"Martha J. Fleischman",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,75,"Sibyl R. Golden",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,861,"Perry B. Granoff",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,989,"Nanette L. Laitman",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,280,"Cynthia Hazen Polsky",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,816,"Cynthia Hazen Polsky",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,293,"David Rockefeller",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,433,"Larry A. Silverstein",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,63,"Peter J. Solomon",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,296,"Agnes Gund",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,361,"Agnes Gund",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,725,"Beth Rudin DeWoody",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,75,"Sibyl R. Golden",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,861,"Perry B. Granoff",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,989,"Nanette L. Laitman",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,83,"Victor Marrero",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,813,"Diane A. Nixon",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,280,"Cynthia Hazen Polsky",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,816,"Cynthia Hazen Polsky",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,433,"Larry A. Silverstein",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,63,"Peter J. Solomon",Board Member Donation,INSTITUTION,19,"new york public library",5
BOARD MEMBER,856,"Douglas Durst",Board Member Donation,INSTITUTION,20,"new york transit museum",5
BOARD MEMBER,474,"Yoko Nagae Ceschina",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,117,"Gary W. Parr",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,841,"Gary W. Parr",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,216,"Vivian Milstein",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,88,"Adrienne Arsht",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,1306,"Nancy A. Marks",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,515,"Mrs. Julio Mario Santo Domingo",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,161,"Roy Furman",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,1211,"Sue Ann Weinberg",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,474,"Yoko Nagae Ceschina",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,117,"Gary W. Parr",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
BOARD MEMBER,841,"Gary W. Parr",Board Member Donation,INSTITUTION,7,"new york philharmonic",5
